발효일,항로,선적지,양륙지,컨테이너 종류,컨테이너 크기,화물품목,OF 화폐,OF 금액
2021-04-15,호주,부산,NELSON,dry,20 feet,일반화물,USD,3150.0
2021-04-15,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3350.0
2021-04-15,호주,부산,WELLINGTON,dry,20 feet,일반화물,USD,3050.0
2021-04-15,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3150.0
2021-04-15,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3050.0
2021-04-15,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1900.0
2021-04-15,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1900.0
2021-04-15,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1850.0
2021-04-15,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1850.0
2021-04-15,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3100.0
2021-04-15,호주,부산,BLUFF,dry,20 feet,일반화물,USD,3200.0
2021-04-15,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1900.0
2021-04-15,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3050.0
2021-04-15,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1950.0
2021-04-15,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2050.0
2021-04-15,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1950.0
2021-04-15,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2050.0
2021-04-15,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2050.0
2021-04-16,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1900.0
2021-04-16,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1900.0
2021-04-16,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1900.0
2021-04-16,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2137.0
2021-04-16,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2137.0
2021-04-16,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3000.0
2021-04-16,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3000.0
2021-04-16,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3375.0
2021-04-16,호주,부산,NELSON,dry,20 feet,일반화물,USD,3450.0
2021-04-16,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3000.0
2021-04-16,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3000.0
2021-04-16,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2000.0
2021-04-16,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2000.0
2021-04-16,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2000.0
2021-04-16,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3000.0
2021-04-16,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2075.0
2021-04-16,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-04-16,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1775.0
2021-04-16,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-04-16,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,2900.0
2021-04-16,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,2900.0
2021-04-16,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2137.0
2021-04-16,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1900.0
2021-04-16,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1900.0
2021-04-18,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,2018.0
2021-04-18,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1613.0
2021-04-18,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1613.0
2021-04-18,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1613.0
2021-04-18,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,2018.0
2021-04-20,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3000.0
2021-04-20,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3000.0
2021-04-20,호주,부산,NELSON,dry,20 feet,일반화물,USD,3450.0
2021-04-20,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3000.0
2021-04-20,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3000.0
2021-04-20,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2075.0
2021-04-20,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3375.0
2021-04-20,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1775.0
2021-04-20,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-04-20,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-04-20,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3000.0
2021-04-22,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2000.0
2021-04-22,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2000.0
2021-04-22,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2000.0
2021-04-23,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3000.0
2021-04-23,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3000.0
2021-04-23,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-04-23,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3000.0
2021-04-23,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3375.0
2021-04-23,호주,부산,NELSON,dry,20 feet,일반화물,USD,3450.0
2021-04-23,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3000.0
2021-04-23,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3000.0
2021-04-23,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1775.0
2021-04-23,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-04-23,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3300.0
2021-04-23,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1900.0
2021-04-23,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2075.0
2021-04-23,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1900.0
2021-04-23,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2000.0
2021-04-23,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1900.0
2021-04-23,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1900.0
2021-04-23,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,2900.0
2021-04-23,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2000.0
2021-04-23,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2000.0
2021-04-23,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1900.0
2021-04-23,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1900.0
2021-04-23,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,2900.0
2021-04-23,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1900.0
2021-04-27,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-04-27,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1775.0
2021-04-27,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-04-27,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2075.0
2021-04-27,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3150.0
2021-04-27,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3150.0
2021-04-27,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3150.0
2021-04-27,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3525.0
2021-04-27,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3150.0
2021-04-27,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3150.0
2021-04-27,호주,부산,NELSON,dry,20 feet,일반화물,USD,3600.0
2021-04-30,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3150.0
2021-04-30,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3525.0
2021-04-30,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-04-30,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1775.0
2021-04-30,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2075.0
2021-04-30,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-04-30,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2075.0
2021-04-30,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3150.0
2021-04-30,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3150.0
2021-04-30,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3150.0
2021-04-30,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3150.0
2021-04-30,호주,부산,NELSON,dry,20 feet,일반화물,USD,3600.0
2021-05-01,호주,부산,"HONIARA, GUADALCANAL IS",dry,20 feet,일반화물,USD,2200.0
2021-05-01,호주,부산,NOUMEA,dry,20 feet,일반화물,USD,1200.0
2021-05-01,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,2400.0
2021-05-01,호주,부산,TIMARU,dry,20 feet,일반화물,USD,2500.0
2021-05-01,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,2300.0
2021-05-01,호주,부산,MAJURO,dry,20 feet,일반화물,USD,2200.0
2021-05-01,호주,부산,TARAWA,dry,20 feet,일반화물,USD,2200.0
2021-05-01,호주,부산,PORT VILA,dry,20 feet,일반화물,USD,2000.0
2021-05-01,호주,부산,LAUTOKA,dry,20 feet,일반화물,USD,1300.0
2021-05-01,호주,부산,SUVA,dry,20 feet,일반화물,USD,1300.0
2021-05-01,호주,부산,NUKU'ALOFA,dry,20 feet,일반화물,USD,2000.0
2021-05-01,호주,부산,APIA,dry,20 feet,일반화물,USD,2000.0
2021-05-01,호주,부산,Motukea Island,dry,20 feet,일반화물,USD,1900.0
2021-05-01,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2050.0
2021-05-01,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3250.0
2021-05-01,호주,부산,WELLINGTON,dry,20 feet,일반화물,USD,3150.0
2021-05-01,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3450.0
2021-05-01,호주,부산,NELSON,dry,20 feet,일반화물,USD,3250.0
2021-05-01,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3150.0
2021-05-01,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3150.0
2021-05-01,호주,부산,BLUFF,dry,20 feet,일반화물,USD,3300.0
2021-05-01,호주,부산,PAGO PAGO,dry,20 feet,일반화물,USD,2400.0
2021-05-01,호주,부산,SANTO,dry,20 feet,일반화물,USD,2000.0
2021-05-01,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1950.0
2021-05-01,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2050.0
2021-05-01,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1950.0
2021-05-01,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2050.0
2021-05-01,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3150.0
2021-05-01,호주,부산,RABAUL,dry,20 feet,일반화물,USD,1900.0
2021-05-01,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2137.0
2021-05-01,호주,부산,SAIPAN,dry,20 feet,일반화물,USD,1500.0
2021-05-01,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2137.0
2021-05-01,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1859.0
2021-05-01,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1859.0
2021-05-01,호주,부산,LAE,dry,20 feet,일반화물,USD,1900.0
2021-05-01,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1859.0
2021-05-01,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,2514.0
2021-05-01,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,2514.0
2021-05-01,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1800.0
2021-05-01,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1800.0
2021-05-01,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1800.0
2021-05-01,호주,부산,GUAM,dry,20 feet,일반화물,USD,1400.0
2021-05-01,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2137.0
2021-05-03,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2100.0
2021-05-03,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2100.0
2021-05-03,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2100.0
2021-05-03,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1900.0
2021-05-03,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1900.0
2021-05-03,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3300.0
2021-05-04,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-05-04,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2075.0
2021-05-04,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2075.0
2021-05-04,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3150.0
2021-05-04,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3150.0
2021-05-04,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3525.0
2021-05-04,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1775.0
2021-05-04,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3150.0
2021-05-04,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3150.0
2021-05-04,호주,부산,NELSON,dry,20 feet,일반화물,USD,3600.0
2021-05-04,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3150.0
2021-05-04,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-05-07,호주,부산,NELSON,dry,20 feet,일반화물,USD,3600.0
2021-05-07,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3150.0
2021-05-07,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3150.0
2021-05-07,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3525.0
2021-05-07,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3150.0
2021-05-07,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3150.0
2021-05-07,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3150.0
2021-05-07,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-05-07,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1875.0
2021-05-07,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2000.0
2021-05-07,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2000.0
2021-05-07,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-05-11,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3250.0
2021-05-11,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1531.0
2021-05-11,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1531.0
2021-05-11,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1531.0
2021-05-11,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1531.0
2021-05-11,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-05-11,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1850.0
2021-05-11,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3250.0
2021-05-11,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1850.0
2021-05-11,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1850.0
2021-05-11,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3250.0
2021-05-11,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3250.0
2021-05-11,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3525.0
2021-05-11,호주,부산,NELSON,dry,20 feet,일반화물,USD,3700.0
2021-05-11,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3250.0
2021-05-11,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-05-11,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1531.0
2021-05-12,호주,부산,PORT MORESBY,dry,20 feet,일반화물,USD,1599.0
2021-05-12,호주,부산,TOWNSVILLE,dry,20 feet,일반화물,USD,1519.0
2021-05-12,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2073.0
2021-05-12,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2073.0
2021-05-12,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2073.0
2021-05-12,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1773.0
2021-05-12,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1773.0
2021-05-12,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3013.0
2021-05-12,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3013.0
2021-05-12,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3013.0
2021-05-12,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3013.0
2021-05-12,호주,부산,WELLINGTON,dry,20 feet,일반화물,USD,3013.0
2021-05-12,호주,부산,NUKU'ALOFA,dry,20 feet,일반화물,USD,3219.0
2021-05-12,호주,부산,APIA,dry,20 feet,일반화물,USD,3219.0
2021-05-12,호주,부산,NOUMEA,dry,20 feet,일반화물,USD,2319.0
2021-05-12,호주,부산,SUVA,dry,20 feet,일반화물,USD,2594.0
2021-05-12,호주,부산,LAE,dry,20 feet,일반화물,USD,1599.0
2021-05-12,호주,부산,LAUTOKA,dry,20 feet,일반화물,USD,2594.0
2021-05-12,호주,부산,GUAM,dry,20 feet,일반화물,USD,580.0
2021-05-12,호주,부산,YAP,dry,20 feet,일반화물,USD,1565.0
2021-05-12,호주,부산,KOROR,dry,20 feet,일반화물,USD,1090.0
2021-05-12,호주,부산,CHUUK (EX TRUK),dry,20 feet,일반화물,USD,2805.0
2021-05-12,호주,부산,POHNPEI (EX PONAPE),dry,20 feet,일반화물,USD,2005.0
2021-05-12,호주,부산,KOSRAE (EX KUSAIE),dry,20 feet,일반화물,USD,2005.0
2021-05-12,호주,부산,MAJURO,dry,20 feet,일반화물,USD,1930.0
2021-05-12,호주,부산,EBEYE,dry,20 feet,일반화물,USD,2730.0
2021-05-12,호주,부산,DARWIN,dry,20 feet,일반화물,USD,1419.0
2021-05-12,호주,부산,FUTUNA ISLAND,dry,20 feet,일반화물,USD,6069.0
2021-05-12,호주,부산,SAIPAN,dry,20 feet,일반화물,USD,580.0
2021-05-14,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,2514.0
2021-05-14,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,2514.0
2021-05-14,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1859.0
2021-05-14,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1859.0
2021-05-14,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1859.0
2021-05-14,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3250.0
2021-05-14,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2137.0
2021-05-14,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2137.0
2021-05-14,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1850.0
2021-05-14,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1850.0
2021-05-14,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1850.0
2021-05-14,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3250.0
2021-05-14,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3250.0
2021-05-14,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3625.0
2021-05-14,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3250.0
2021-05-14,호주,부산,NELSON,dry,20 feet,일반화물,USD,3700.0
2021-05-14,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2137.0
2021-05-14,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-05-14,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-05-14,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1800.0
2021-05-14,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1800.0
2021-05-14,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1800.0
2021-05-14,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3250.0
2021-05-15,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2050.0
2021-05-15,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3250.0
2021-05-15,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1950.0
2021-05-15,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2050.0
2021-05-15,호주,부산,WELLINGTON,dry,20 feet,일반화물,USD,3150.0
2021-05-15,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1950.0
2021-05-15,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2050.0
2021-05-15,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3150.0
2021-05-15,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3450.0
2021-05-15,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3150.0
2021-05-15,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3150.0
2021-05-15,호주,부산,NELSON,dry,20 feet,일반화물,USD,3250.0
2021-05-15,호주,부산,WELLINGTON,dry,20 feet,일반화물,USD,3150.0
2021-05-15,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3250.0
2021-05-15,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3450.0
2021-05-15,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2500.0
2021-05-15,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2500.0
2021-05-15,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2500.0
2021-05-15,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3000.0
2021-05-15,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3000.0
2021-05-15,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3000.0
2021-05-15,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3000.0
2021-05-15,호주,부산,BLUFF,dry,20 feet,일반화물,USD,3300.0
2021-05-15,호주,부산,NELSON,dry,20 feet,일반화물,USD,3250.0
2021-05-15,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2050.0
2021-05-15,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3150.0
2021-05-15,호주,부산,BLUFF,dry,20 feet,일반화물,USD,3300.0
2021-05-15,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3150.0
2021-05-15,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2050.0
2021-05-15,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1950.0
2021-05-15,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2050.0
2021-05-15,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1950.0
2021-05-15,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3150.0
2021-05-18,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-05-18,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-05-18,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1850.0
2021-05-18,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3250.0
2021-05-18,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1850.0
2021-05-18,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3250.0
2021-05-18,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3250.0
2021-05-18,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1850.0
2021-05-18,호주,부산,NELSON,dry,20 feet,일반화물,USD,3700.0
2021-05-18,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3625.0
2021-05-18,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3250.0
2021-05-18,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3250.0
2021-05-19,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2137.0
2021-05-19,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2137.0
2021-05-19,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2137.0
2021-05-21,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3250.0
2021-05-21,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3250.0
2021-05-21,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3250.0
2021-05-21,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1850.0
2021-05-21,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1850.0
2021-05-21,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1850.0
2021-05-21,호주,부산,NELSON,dry,20 feet,일반화물,USD,3700.0
2021-05-21,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3625.0
2021-05-21,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3250.0
2021-05-21,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3250.0
2021-05-21,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-05-21,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-05-22,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1800.0
2021-05-22,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1800.0
2021-05-22,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1800.0
2021-05-22,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,2000.0
2021-05-22,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,2000.0
2021-05-22,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,2000.0
2021-05-25,호주,부산,ADELAIDE,dry,20 feet,일반화물,USD,1750.0
2021-05-25,호주,부산,FREMANTLE,dry,20 feet,일반화물,USD,1750.0
2021-05-25,호주,부산,SYDNEY,dry,20 feet,일반화물,USD,1850.0
2021-05-25,호주,부산,BRISBANE,dry,20 feet,일반화물,USD,1850.0
2021-05-25,호주,부산,MELBOURNE,dry,20 feet,일반화물,USD,1850.0
2021-05-25,호주,부산,AUCKLAND,dry,20 feet,일반화물,USD,3250.0
2021-05-25,호주,부산,LYTTELTON,dry,20 feet,일반화물,USD,3250.0
2021-05-25,호주,부산,NAPIER,dry,20 feet,일반화물,USD,3250.0
2021-05-25,호주,부산,NELSON,dry,20 feet,일반화물,USD,3700.0
2021-05-25,호주,부산,PORT CHALMERS,dry,20 feet,일반화물,USD,3625.0
2021-05-25,호주,부산,TIMARU,dry,20 feet,일반화물,USD,3250.0
2021-05-25,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,3250.0
2021-05-28,호주,부산,GUAM,dry,20 feet,일반화물,USD,1400.0
2021-05-28,호주,부산,SAIPAN,dry,20 feet,일반화물,USD,1500.0
2021-05-28,호주,부산,SUVA,dry,20 feet,일반화물,USD,1800.0
2021-05-28,호주,부산,RABAUL,dry,20 feet,일반화물,USD,2400.0
2021-05-28,호주,부산,Motukea Island,dry,20 feet,일반화물,USD,2400.0
2021-05-28,호주,부산,NOUMEA,dry,20 feet,일반화물,USD,1700.0
2021-05-28,호주,부산,TIMARU,dry,20 feet,일반화물,USD,2500.0
2021-05-28,호주,부산,TAURANGA,dry,20 feet,일반화물,USD,2300.0
2021-05-28,호주,부산,MAJURO,dry,20 feet,일반화물,USD,2700.0
